Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
25, Eco1102, 62270, 11085.49, 431.0, 199.2, 0.0
25, Eco1133, 2042, 9212.95, 390.8, 175.1, 0.0
25, Eco1226, 20029, 12061.53, 475.6, 217.0, 0.0
25, Eco1441, 3597, 12252.85, 467.8, 227.9, 0.0
25, Eco2072, 474, 8848.25, 396.8, 158.2, 0.0
25, Eco2102, 25182, 9200.98, 383.0, 152.2, 0.0
25, Eco2133, 62492, 9471.45, 421.0, 164.3, 0.0
25, Eco2226, 140769, 10020.05, 428.3, 172.8, 0.0
25, Eco2441, 13252, 11798.70, 474.8, 206.1, 0.0
25, Eco3036, 4122, 6938.26, 297.0, 133.2, 0.0
25, Eco3072, 7998, 8972.05, 368.7, 159.2, 0.0
25, Eco3102, 2702, 9955.02, 400.6, 175.5, 0.0
25, Eco3226, 63089, 10735.19, 449.5, 196.4, 0.0
25, Eco3441, 12813, 12988.01, 523.5, 244.3, 0.0
25, Eco4036, 10187, 5605.44, 261.9, 107.0, 0.0
25, Eco4072, 8627, 7314.44, 323.1, 139.2, 0.0
25, Eco4102, 10771, 8814.06, 383.5, 166.9, 0.0
25, Eco4133, 2167, 8868.88, 392.5, 172.5, 0.0
25, Eco4226, 50645, 9179.24, 427.1, 173.4, 0.0
25, Eco4441, 11394, 10977.71, 482.2, 204.2, 0.0
25, Eco5036, 518, 6505.73, 264.7, 115.2, 0.0
25, Eco5102, 1704, 10059.97, 412.0, 190.6, 0.0
25, Eco5133, 2095, 8216.99, 364.1, 142.5, 0.0
25, Eco5226, 79038, 9479.07, 427.8, 172.3, 0.0
25, Eco5441, 24346, 10347.60, 466.6, 195.6, 0.0
25, Eco6036, 416, 3905.10, 188.5, 75.7, 0.0
25, Eco6133, 718, 8573.03, 378.6, 149.4, 0.0
25, Eco6226, 14221, 8623.51, 397.1, 154.8, 0.0
25, Eco6441, 112, 8906.79, 388.2, 165.0, 0.0
25, Eco7133, 1393, 10824.23, 441.8, 173.3, 0.0
25, Eco7226, 46751, 9098.48, 406.5, 164.9, 0.0
25, Eco7441, 8369, 11011.32, 459.4, 196.4, 0.0
30, Eco1072, 115584, 10880.99, 362.4, 169.5, 0.0
30, Eco1102, 62270, 11679.94, 373.9, 180.7, 0.0
30, Eco1133, 2042, 9760.43, 372.5, 163.4, 0.0
30, Eco1226, 20029, 12268.66, 446.2, 202.7, 0.0
30, Eco1441, 3597, 12661.55, 430.2, 207.4, 0.0
30, Eco2072, 474, 9410.35, 365.9, 150.8, 0.0
30, Eco2102, 25182, 9494.97, 347.4, 143.6, 0.0
30, Eco2133, 62492, 9941.14, 389.7, 156.2, 0.0
30, Eco2226, 140769, 10358.64, 405.5, 164.1, 0.0
30, Eco2441, 13252, 12248.03, 439.5, 191.5, 0.0
30, Eco3036, 4122, 7172.44, 261.1, 121.3, 0.0
30, Eco3072, 7998, 8908.51, 312.5, 143.0, 0.0
30, Eco3102, 2702, 9977.16, 330.4, 153.7, 0.0
30, Eco3226, 63089, 10959.80, 426.5, 185.2, 0.0
30, Eco3441, 12813, 13328.46, 491.3, 227.9, 0.0
30, Eco4036, 10187, 5798.76, 241.4, 102.4, 0.0
30, Eco4072, 8627, 7668.48, 298.9, 131.6, 0.0
30, Eco4102, 10771, 8961.13, 334.0, 153.3, 0.0
30, Eco4133, 2167, 9003.43, 355.5, 160.7, 0.0
30, Eco4226, 50645, 9684.41, 419.3, 169.1, 0.0
30, Eco4441, 11394, 11325.93, 458.1, 198.1, 0.0
30, Eco5036, 518, 6884.09, 235.9, 107.8, 0.0
30, Eco5102, 1704, 10512.19, 353.0, 174.6, 0.0
30, Eco5133, 2095, 8417.08, 338.0, 137.8, 0.0
30, Eco5226, 79038, 9739.63, 403.2, 163.7, 0.0
30, Eco5441, 24346, 10342.85, 438.0, 185.0, 0.0
30, Eco6036, 416, 4324.93, 208.3, 77.9, 0.0
30, Eco6133, 718, 9226.22, 356.1, 144.4, 0.0
30, Eco6226, 14221, 8853.48, 379.6, 148.9, 0.0
30, Eco6441, 112, 9412.24, 416.8, 162.9, 0.0
30, Eco7133, 1393, 11363.67, 402.6, 163.8, 0.0
30, Eco7226, 46751, 9371.73, 397.1, 158.8, 0.0
30, Eco7441, 8369, 11372.60, 438.4, 187.4, 0.0
35, Eco1072, 115584, 11297.60, 360.0, 164.1, 0.0
35, Eco1102, 62270, 12269.77, 388.3, 178.3, 0.0
35, Eco1133, 2042, 10316.57, 396.3, 166.5, 0.0
35, Eco1226, 20029, 12534.36, 451.8, 199.1, 0.0
35, Eco1441, 3597, 13609.82, 459.9, 204.9, 0.0
35, Eco2072, 474, 10089.18, 355.3, 145.5, 0.0
35, Eco2102, 25182, 9876.16, 342.3, 140.0, 0.0
35, Eco2133, 62492, 10382.86, 386.7, 154.4, 0.0
35, Eco2226, 140769, 10774.42, 418.5, 165.5, 0.0
35, Eco2441, 13252, 12609.41, 458.9, 191.5, 0.0
35, Eco3036, 4122, 7592.71, 264.7, 117.9, 0.0
35, Eco3072, 7998, 8907.62, 305.3, 136.0, 0.0
