Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
35, Eco2226, 140769, 12104.95, 415.0, 160.1, 0.0
35, Eco2441, 13252, 13363.54, 427.2, 172.3, 0.0
35, Eco3036, 4122, 7788.47, 252.9, 109.4, 0.0
35, Eco3072, 7998, 10426.47, 299.8, 127.1, 0.0
35, Eco3102, 2702, 11231.04, 324.2, 138.7, 0.0
35, Eco3226, 63089, 12815.53, 417.3, 173.7, 0.0
35, Eco3441, 12813, 14297.09, 445.8, 190.5, 0.0
35, Eco4036, 10187, 6185.08, 240.1, 97.6, 0.0
35, Eco4072, 8627, 7935.06, 292.6, 124.9, 0.0
35, Eco4102, 10771, 9710.27, 324.8, 142.8, 0.0
35, Eco4133, 2167, 9597.75, 338.9, 152.4, 0.0
35, Eco4226, 50645, 10520.63, 412.5, 164.8, 0.0
35, Eco4441, 11394, 12325.89, 454.9, 192.9, 0.0
35, Eco5036, 518, 6485.94, 216.1, 98.8, 0.0
35, Eco5102, 1704, 10071.47, 334.0, 160.5, 0.0
35, Eco5133, 2095, 8896.63, 316.4, 126.7, 0.0
35, Eco5226, 79038, 9796.87, 383.3, 154.8, 0.0
35, Eco5441, 24346, 11050.30, 440.0, 182.5, 0.0
35, Eco6036, 416, 4809.09, 212.3, 77.2, 0.0
35, Eco6133, 718, 9163.65, 335.4, 138.2, 0.0
35, Eco6226, 14221, 10189.56, 374.1, 146.6, 0.0
35, Eco6441, 112, 8373.88, 378.5, 154.8, 0.0
35, Eco7133, 1393, 9075.41, 357.7, 146.6, 0.0
35, Eco7226, 46751, 10229.15, 405.4, 155.5, 0.0
35, Eco7441, 8369, 11878.85, 420.8, 172.9, 0.0
40, Eco1072, 115584, 12455.69, 343.9, 149.9, 0.0
40, Eco1102, 62270, 13146.19, 364.9, 157.4, 0.0
40, Eco1133, 2042, 13536.36, 378.7, 148.7, 0.0
40, Eco1226, 20029, 15154.54, 429.3, 176.4, 0.0
40, Eco1441, 3597, 14897.61, 415.3, 192.6, 0.0
40, Eco2072, 474, 11380.07, 331.9, 126.3, 0.0
40, Eco2102, 25182, 12121.93, 351.5, 132.8, 0.0
40, Eco2133, 62492, 11020.67, 401.8, 150.6, 0.0
40, Eco2226, 140769, 13063.41, 419.2, 160.0, 0.0
40, Eco2441, 13252, 14365.20, 425.4, 175.3, 0.0
40, Eco3036, 4122, 8365.72, 256.6, 106.7, 0.0
40, Eco3072, 7998, 11393.27, 308.9, 123.9, 0.0
40, Eco3102, 2702, 12014.14, 325.6, 131.2, 0.0
40, Eco3226, 63089, 13890.65, 414.9, 163.9, 0.0
40, Eco3441, 12813, 15157.51, 408.6, 181.1, 0.0
40, Eco4036, 10187, 6590.89, 247.4, 97.8, 0.0
40, Eco4072, 8627, 8440.94, 303.5, 123.3, 0.0
40, Eco4102, 10771, 10371.35, 338.4, 139.3, 0.0
40, Eco4133, 2167, 10003.86, 344.9, 143.1, 0.0
40, Eco4226, 50645, 11141.53, 393.5, 149.8, 0.0
40, Eco4441, 11394, 12806.43, 375.0, 162.5, 0.0
40, Eco5036, 518, 6969.39, 236.0, 98.2, 0.0
40, Eco5102, 1704, 10522.35, 348.2, 151.2, 0.0
40, Eco5133, 2095, 9146.15, 312.4, 117.6, 0.0
40, Eco5226, 79038, 10074.80, 366.1, 138.0, 0.0
40, Eco5441, 24346, 11341.74, 374.7, 154.2, 0.0
40, Eco6036, 416, 4734.19, 210.4, 74.9, 0.0
40, Eco6133, 718, 9353.63, 317.7, 121.9, 0.0
40, Eco6226, 14221, 10433.78, 341.2, 127.5, 0.0
40, Eco6441, 112, 8414.07, 331.3, 126.3, 0.0
40, Eco7133, 1393, 9824.43, 378.8, 148.7, 0.0
40, Eco7226, 46751, 11197.94, 407.9, 152.2, 0.0
40, Eco7441, 8369, 12515.01, 389.0, 165.9, 0.0
